chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	evidenceSources	elementType	eliteness
chr13	110558889	110563808	GH13J110558	689	.	110558889	110563808	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	110574973	110577821	GH13J110574	423	.	110574973	110577821	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110614865	110618552	GH13J110614	633	.	110614865	110618552	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	110624727	110626951	GH13J110624	178	.	110624727	110626951	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110627626	110629573	GH13J110627	167	.	110627626	110629573	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110630153	110630503	GH13J110630	63	.	110630153	110630503	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110634184	110635060	GH13J110634	183	.	110634184	110635060	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110640554	110641792	GH13J110640	183	.	110640554	110641792	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110644453	110645267	GH13J110644	210	.	110644453	110645267	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110657290	110659000	GH13J110657	277	.	110657290	110659000	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110663600	110666945	GH13J110663	160	.	110663600	110666945	160,160,160	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110675637	110677595	GH13J110675	290	.	110675637	110677595	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110699242	110700000	GH13J110699	180	.	110699242	110700000	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110700713	110701128	GH13J110700	63	.	110700713	110701128	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110702479	110706950	GH13J110702	685	.	110702479	110706950	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	110710962	110717401	GH13J110710	654	.	110710962	110717401	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	110868604	110872647	GH13J110868	424	.	110868604	110872647	255,51,51	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr13	110873790	110875463	GH13J110873	357	.	110873790	110875463	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	110886453	110888400	GH13J110886	153	.	110886453	110888400	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	110906496	110910981	GH13J110906	321	.	110906496	110910981	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110911441	110917976	GH13J110911	714	.	110911441	110917976	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	110943698	110945043	GH13J110943	303	.	110943698	110945043	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110963198	110968483	GH13J110963	403	.	110963198	110968483	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	111065963	111068085	GH13J111065	250	.	111065963	111068085	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	111113971	111118477	GH13J111113	549	.	111113971	111118477	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	111120097	111124407	GH13J111120	167	.	111120097	111124407	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	111152068	111155646	GH13J111152	641	.	111152068	111155646	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	111156200	111156800	GH13J111156	63	.	111156200	111156800	192,192,192	Ensembl,dbSUPER	Enhancer	Elite
chr13	111161826	111162419	GH13J111161	161	.	111161826	111162419	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	111164340	111169027	GH13J111164	281	.	111164340	111169027	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	111171112	111172461	GH13J111171	153	.	111171112	111172461	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	111175346	111180780	GH13J111175	264	.	111175346	111180780	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	111183393	111188667	GH13J111183	315	.	111183393	111188667	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	111188889	111190174	GH13J111188	249	.	111188889	111190174	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	111194200	111195423	GH13J111194	63	.	111194200	111195423	192,192,192	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	111200435	111205503	GH13J111200	460	.	111200435	111205503	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	111209287	111213304	GH13J111209	235	.	111209287	111213304	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	111214281	111217000	GH13J111214	295	.	111214281	111217000	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	111217110	111220384	GH13J111217	240	.	111217110	111220384	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	111227857	111229891	GH13J111227	118	.	111227857	111229891	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	111247231	111250400	GH13J111247	192	.	111247231	111250400	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	111278465	111283388	GH13J111278	118	.	111278465	111283388	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	112573585	112576199	GH13J112573	144	.	112573585	112576199	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	112582270	112584400	GH13J112582	213	.	112582270	112584400	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	112586417	112589256	GH13J112586	586	.	112586417	112589256	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr13	112605397	112607076	GH13J112605	371	.	112605397	112607076	255,102,102	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr13	112640585	112641178	GH13J112640	289	.	112640585	112641178	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	112684915	112694836	GH13J112684	685	.	112684915	112694836	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	112700948	112701532	GH13J112700	244	.	112700948	112701532	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112702526	112705776	GH13J112702	306	.	112702526	112705776	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112709876	112714009	GH13J112709	382	.	112709876	112714009	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112714145	112715446	GH13J112714	230	.	112714145	112715446	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112715606	112715756	GH13J112716	98	.	112715606	112715756	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112715799	112716001	GH13J112715	98	.	112715799	112716001	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr13	112718341	112723999	GH13J112718	429	.	112718341	112723999	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	112724573	112726622	GH13J112724	222	.	112724573	112726622	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112727166	112728177	GH13J112727	63	.	112727166	112728177	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112732063	112734998	GH13J112732	270	.	112732063	112734998	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112752691	112754076	GH13J112752	160	.	112752691	112754076	160,160,160	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112756199	112758065	GH13J112756	283	.	112756199	112758065	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112761000	112761200	GH13J112761	98	.	112761000	112761200	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr13	112762000	112762887	GH13J112762	257	.	112762000	112762887	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112767516	112768943	GH13J112767	359	.	112767516	112768943	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	112768946	112769096	GH13J112768	199	.	112768946	112769096	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112769186	112769400	GH13J112769	249	.	112769186	112769400	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112780599	112781001	GH13J112780	257	.	112780599	112781001	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112781129	112781159	GH13J112782	63	.	112781129	112781159	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112781235	112784511	GH13J112781	264	.	112781235	112784511	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	112785155	112785215	GH13J112785	156	.	112785155	112785215	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr13	112791050	112792987	GH13J112791	118	.	112791050	112792987	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112872443	112875287	GH13J112872	313	.	112872443	112875287	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112885386	112886489	GH13J112885	331	.	112885386	112886489	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112907174	112908323	GH13J112907	199	.	112907174	112908323	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr13	112928229	112932434	GH13J112928	451	.	112928229	112932434	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	112942346	112944221	GH13J112942	394	.	112942346	112944221	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr13	112958019	112960739	GH13J112958	144	.	112958019	112960739	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112968125	112970081	GH13J112968	422	.	112968125	112970081	255,51,51	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	112970576	112970838	GH13J112970	221	.	112970576	112970838	95,95,95	FANTOM5,dbSUPER	Enhancer	Elite
chr13	112972875	112973181	GH13J112972	103	.	112972875	112973181	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr13	112978183	112981436	GH13J112978	436	.	112978183	112981436	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	112981765	112984302	GH13J112981	144	.	112981765	112984302	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112984605	112986051	GH13J112984	315	.	112984605	112986051	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	112990091	112992125	GH13J112990	161	.	112990091	112992125	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112994053	112995235	GH13J112994	144	.	112994053	112995235	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	112995245	112999272	GH13J112995	237	.	112995245	112999272	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr13	113008677	113011062	GH13J113008	281	.	113008677	113011062	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113021728	113024188	GH13J113021	351	.	113021728	113024188	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	113034524	113035783	GH13J113034	213	.	113034524	113035783	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr13	113043927	113045908	GH13J113043	160	.	113043927	113045908	160,160,160	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	113049730	113050136	GH13J113049	158	.	113049730	113050136	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr13	113050434	113051602	GH13J113050	188	.	113050434	113051602	95,95,95	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	113078538	113079413	GH13J113078	98	.	113078538	113079413	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113083066	113084530	GH13J113083	220	.	113083066	113084530	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113105166	113106302	GH13J113105	382	.	113105166	113106302	255,51,51	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr13	113121906	113123910	GH13J113121	444	.	113121906	113123910	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr13	113151744	113155318	GH13J113151	386	.	113151744	113155318	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	113169487	113171835	GH13J113169	256	.	113169487	113171835	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113175642	113181301	GH13J113175	240	.	113175642	113181301	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	113182981	113189499	GH13J113182	376	.	113182981	113189499	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	113192490	113194481	GH13J113192	167	.	113192490	113194481	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113196447	113197905	GH13J113196	63	.	113196447	113197905	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113203000	113205055	GH13J113203	144	.	113203000	113205055	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113206328	113211354	GH13J113206	661	.	113206328	113211354	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	113214606	113217416	GH13J113214	386	.	113214606	113217416	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	113219273	113221068	GH13J113219	299	.	113219273	113221068	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113272530	113275875	GH13J113272	359	.	113272530	113275875	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	113362591	113365229	GH13J113362	522	.	113362591	113365229	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr13	113393188	113394675	GH13J113393	329	.	113393188	113394675	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	113408735	113412929	GH13J113408	416	.	113408735	113412929	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	113413187	113414689	GH13J113413	304	.	113413187	113414689	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	113447893	113450421	GH13J113447	558	.	113447893	113450421	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr13	113451628	113455025	GH13J113451	338	.	113451628	113455025	255,102,102	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr13	113468293	113469661	GH13J113468	133	.	113468293	113469661	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	113489102	113496555	GH13J113489	736	.	113489102	113496555	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr13	113507471	113508848	GH13J113507	199	.	113507471	113508848	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	113544034	113548955	GH13J113544	400	.	113544034	113548955	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr13	113615800	113617815	GH13J113615	360	.	113615800	113617815	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	113724402	113727041	GH13J113724	365	.	113724402	113727041	255,102,102	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr13	113741400	113742861	GH13J113741	339	.	113741400	113742861	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	113758374	113760984	GH13J113758	579	.	113758374	113760984	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr13	113815065	113823088	GH13J113815	420	.	113815065	113823088	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	113835463	113841636	GH13J113835	326	.	113835463	113841636	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	113845077	113845447	GH13J113845	212	.	113845077	113845447	95,95,95	FANTOM5,dbSUPER	Enhancer	Elite
chr13	113846667	113846817	GH13J113846	63	.	113846667	113846817	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113848365	113850551	GH13J113848	192	.	113848365	113850551	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113852572	113858341	GH13J113852	351	.	113852572	113858341	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	113859150	113865108	GH13J113859	735	.	113859150	113865108	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	113895462	113898905	GH13J113895	236	.	113895462	113898905	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	113905920	113909446	GH13J113905	206	.	113905920	113909446	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr13	113925375	113930340	GH13J113925	167	.	113925375	113930340	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	113976520	113977798	GH13J113976	220	.	113976520	113977798	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113980691	113981971	GH13J113980	235	.	113980691	113981971	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113990458	113992076	GH13J113990	173	.	113990458	113992076	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	113997506	113999663	GH13J113997	161	.	113997506	113999663	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	114004269	114005778	GH13J114004	282	.	114004269	114005778	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	114014397	114016971	GH13J114014	202	.	114014397	114016971	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	114024305	114028523	GH13J114024	202	.	114024305	114028523	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	114031346	114040086	GH13J114031	284	.	114031346	114040086	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	114042504	114044001	GH13J114042	342	.	114042504	114044001	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114046715	114048085	GH13J114046	210	.	114046715	114048085	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	114048250	114049758	GH13J114048	358	.	114048250	114049758	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114053062	114053729	GH13J114053	153	.	114053062	114053729	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	114056600	114058800	GH13J114056	250	.	114056600	114058800	95,95,95	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114062518	114069799	GH13J114062	488	.	114062518	114069799	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114071085	114071867	GH13J114071	118	.	114071085	114071867	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	114077107	114079904	GH13J114077	297	.	114077107	114079904	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	114090566	114090775	GH13J114090	167	.	114090566	114090775	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr13	114096952	114103354	GH13J114096	374	.	114096952	114103354	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114104350	114113681	GH13J114104	365	.	114104350	114113681	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114117445	114126200	GH13J114117	379	.	114117445	114126200	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114126221	114133201	GH13J114126	792	.	114126221	114133201	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	114133985	114135165	GH13J114133	199	.	114133985	114135165	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	114139870	114141490	GH13J114139	360	.	114139870	114141490	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114141727	114145696	GH13J114141	386	.	114141727	114145696	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114147901	114149451	GH13J114147	361	.	114147901	114149451	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114150993	114151400	GH13J114152	259	.	114150993	114151400	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114153869	114154855	GH13J114155	295	.	114153869	114154855	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	114161465	114162800	GH13J114161	347	.	114161465	114162800	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	114222145	114223375	GH13J114222	274	.	114222145	114223375	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	114225957	114227201	GH13J114225	355	.	114225957	114227201	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	114229404	114231282	GH13J114229	218	.	114229404	114231282	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	114234400	114236406	GH13J114234	572	.	114234400	114236406	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr13	114259618	114262007	GH13J114259	133	.	114259618	114262007	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	114262393	114266454	GH13J114262	153	.	114262393	114266454	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	114279064	114283361	GH13J114279	731	.	114279064	114283361	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	114294978	114296487	GH13J114294	215	.	114294978	114296487	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	114318077	114320653	GH13J114318	288	.	114318077	114320653	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr14	20304999	20306571	GH14J020305	571	.	20304999	20306571	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr14	20331599	20334178	GH14J020331	566	.	20331599	20334178	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr14	20341708	20344698	GH14J020341	591	.	20341708	20344698	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr14	20411265	20414725	GH14J020411	624	.	20411265	20414725	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr14	20426761	20429453	GH14J020426	401	.	20426761	20429453	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr14	20434500	20436091	GH14J020434	118	.	20434500	20436091	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr14	20453598	20457486	GH14J020453	594	.	20453598	20457486	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr14	20459545	20463381	GH14J020459	650	.	20459545	20463381	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr14	20468755	20474701	GH14J020468	647	.	20468755	20474701	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr14	20475935	20479318	GH14J020475	320	.	20475935	20479318	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr14	20488573	20492267	GH14J020488	369	.	20488573	20492267	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr14	20493556	20496183	GH14J020493	230	.	20493556	20496183	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr14	20679640	20689424	GH14J020679	766	.	20679640	20689424	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr14	20690999	20691600	GH14J020691	277	.	20690999	20691600	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr14	20697600	20698133	GH14J020697	237	.	20697600	20698133	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr14	20714145	20716666	GH14J020714	281	.	20714145	20716666	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr14	20779959	20784138	GH14J020779	479	.	20779959	20784138	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr14	20807721	20807851	GH14J020807	205	.	20807721	20807851	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr14	20827611	20828438	GH14J020827	301	.	20827611	20828438	255,102,102	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr14	20986192	20987911	GH14J020986	224	.	20986192	20987911	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr14	20988523	20991038	GH14J020988	566	.	20988523	20991038	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr14	20997234	21000135	GH14J020997	362	.	20997234	21000135	255,102,102	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr14	21021993	21028051	GH14J021021	612	.	21021993	21028051	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr14	21037897	21040708	GH14J021037	264	.	21037897	21040708	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
