chrom	chromStart	chromEnd	name	score	value	geneAssociationMethods	color	geneHancerChrom	geneHancerStart	geneHancerEnd	geneHancerIdentifier	geneHancerStrand	geneChrom	geneStart	geneEnd	geneName	geneStrand
chr18	31255296	31318089	DSG1/GH18J031255	4	5.87	C-HiC,Distance	0,114,189	chr18	31255296	31256935	GH18J031255	.	chr18	31318088	31318089	DSG1	+
chr18	31274653	31318089	DSG1/GH18J031274	6	11.49	C-HiC,Distance	0,114,189	chr18	31274653	31276293	GH18J031274	.	chr18	31318088	31318089	DSG1	+
chr18	31426987	31430563	DSG1-AS1/GH18J031427	3	3.5	eQTLs,Distance	119,172,48	chr18	31427857	31430563	GH18J031427	.	chr18	31426987	31426988	DSG1-AS1	-
chr18	31446852	31456243	DSG3/GH18J031446	423	1038.43	eQTLs,eRNA_co-expression,Distance	77,190,238	chr18	31446852	31456243	GH18J031446	.	chr18	31447768	31447769	DSG3	+
chr18	31485538	31497195	ENSG00000266521/GH18J031485	29	66.83	eQTLs,Distance	162,20,47	chr18	31485538	31491666	GH18J031485	.	chr18	31497194	31497195	ENSG00000266521	-
chr18	31497194	31499983	ENSG00000266521/GH18J031497	601	1477.88	eQTLs,Distance	162,20,47	chr18	31497230	31499983	GH18J031497	.	chr18	31497194	31497195	ENSG00000266521	-
chr18	31498042	31514649	DSG2/GH18J031509	4	5.87	eRNA_co-expression,Distance	0,114,189	chr18	31509650	31514649	GH18J031509	.	chr18	31498042	31498043	DSG2	+
chr18	31581519	31725286	B4GALT6/GH18J031581	7	14.54	eQTLs,C-HiC	162,20,47	chr18	31581519	31582225	GH18J031581	.	chr18	31725285	31725286	B4GALT6	-
chr18	31645977	31725286	B4GALT6/GH18J031645	9	17.92	C-HiC,Distance	162,20,47	chr18	31645977	31649502	GH18J031645	.	chr18	31725285	31725286	B4GALT6	-
chr18	31649892	31725286	B4GALT6/GH18J031649	3	4.14	eQTLs,Distance	162,20,47	chr18	31649892	31651319	GH18J031649	.	chr18	31725285	31725286	B4GALT6	-
chr18	31657479	31725286	B4GALT6/GH18J031657	4	5.95	eQTLs,Distance	162,20,47	chr18	31657479	31659916	GH18J031657	.	chr18	31725285	31725286	B4GALT6	-
chr18	31672257	31725286	B4GALT6/GH18J031672	3	4.74	eQTLs,Distance	162,20,47	chr18	31672257	31673545	GH18J031672	.	chr18	31725285	31725286	B4GALT6	-
chr18	31677426	31725286	B4GALT6/GH18J031677	630	1547.79	eQTLs,Distance	162,20,47	chr18	31677426	31687504	GH18J031677	.	chr18	31725285	31725286	B4GALT6	-
chr18	31760879	31822298	SLC25A52/GH18J031821	5	7.58	eQTLs,Distance	217,83,25	chr18	31821479	31822298	GH18J031821	.	chr18	31760879	31760880	SLC25A52	-
chr18	31821479	31844388	ENSG00000263924/GH18J031821	7	12.79	TF_co-expression,Distance	237,177,32	chr18	31821479	31822298	GH18J031821	.	chr18	31844387	31844388	ENSG00000263924	+
chr18	31953135	32087600	TRAPPC8/GH18J032084	10	20.49	C-HiC,eRNA_co-expression	0,114,189	chr18	32084201	32087600	GH18J032084	.	chr18	31953135	31953136	TRAPPC8	-
chr18	31953135	32021117	TRAPPC8/GH18J032017	13	28.72	eRNA_co-expression,TF_co-expression	0,114,189	chr18	32017187	32021117	GH18J032017	.	chr18	31953135	31953136	TRAPPC8	-
chr18	32017187	32091855	RNF138/GH18J032017	13	27.46	eQTLs,eRNA_co-expression	237,177,32	chr18	32017187	32021117	GH18J032017	.	chr18	32091854	32091855	RNF138	+
chr18	32017187	32021117	RNF125/GH18J032017	645	1585.23	eRNA_co-expression,Distance	119,172,48	chr18	32017187	32021117	GH18J032017	.	chr18	32018222	32018223	RNF125	+
chr18	32018222	32051237	RNF125/GH18J032047	3	2.91	eRNA_co-expression,Distance	119,172,48	chr18	32047955	32051237	GH18J032047	.	chr18	32018222	32018223	RNF125	+
chr18	32018222	32043673	RNF125/GH18J032039	5	9.68	C-HiC,Distance	119,172,48	chr18	32039547	32043673	GH18J032039	.	chr18	32018222	32018223	RNF125	+
chr18	32084201	32091855	RNF138/GH18J032084	9	17.75	eQTLs,eRNA_co-expression,Distance	237,177,32	chr18	32084201	32087600	GH18J032084	.	chr18	32091854	32091855	RNF138	+
chr18	32091077	32124478	ENSG00000263393/GH18J032091	22	51.36	TF_co-expression,Distance	119,172,48	chr18	32091077	32095061	GH18J032091	.	chr18	32124477	32124478	ENSG00000263393	-
chr18	32091077	32095061	RNF138/GH18J032091	614	1510.23	eQTLs,Distance	237,177,32	chr18	32091077	32095061	GH18J032091	.	chr18	32091854	32091855	RNF138	+
chr18	32309644	32470496	GAREM1/GH18J032309	3	2.71	eQTLs,Distance	0,114,189	chr18	32309644	32311264	GH18J032309	.	chr18	32470495	32470496	GAREM1	-
chr18	32316537	32470496	GAREM1/GH18J032316	4	5.07	eQTLs,Distance	0,114,189	chr18	32316537	32319327	GH18J032316	.	chr18	32470495	32470496	GAREM1	-
chr18	32346257	32470496	GAREM1/GH18J032346	2	1.73	eQTLs,Distance	0,114,189	chr18	32346257	32347293	GH18J032346	.	chr18	32470495	32470496	GAREM1	-
chr18	32348918	32470496	GAREM1/GH18J032348	4	5.46	eQTLs,Distance	0,114,189	chr18	32348918	32352217	GH18J032348	.	chr18	32470495	32470496	GAREM1	-
chr18	32381170	32470496	GAREM1/GH18J032381	4	5.37	eQTLs,Distance	0,114,189	chr18	32381170	32384360	GH18J032381	.	chr18	32470495	32470496	GAREM1	-
chr18	32768109	32773062	KLHL14/GH18J032768	501	1229.74	eQTLs,Distance	119,172,48	chr18	32768109	32772979	GH18J032768	.	chr18	32773061	32773062	KLHL14	-
chr18	32773061	32805172	KLHL14/GH18J032801	9	18.95	eQTLs,C-HiC	119,172,48	chr18	32801872	32805172	GH18J032801	.	chr18	32773061	32773062	KLHL14	-
chr18	33116200	33441101	CCDC178/GH18J033116	3	2.83	eQTLs,Distance	126,47,142	chr18	33116200	33116801	GH18J033116	.	chr18	33441100	33441101	CCDC178	-
chr18	33183057	33441101	CCDC178/GH18J033183	3	4.15	eQTLs,Distance	126,47,142	chr18	33183057	33185207	GH18J033183	.	chr18	33441100	33441101	CCDC178	-
chr18	33201600	33441101	CCDC178/GH18J033201	3	3.71	eQTLs,Distance	126,47,142	chr18	33201600	33201886	GH18J033201	.	chr18	33441100	33441101	CCDC178	-
chr18	33440156	33441200	CCDC178/GH18J033440	471	1157.96	eQTLs,Distance	126,47,142	chr18	33440156	33441200	GH18J033440	.	chr18	33441100	33441101	CCDC178	-
chr18	34493289	34861063	DTNA/GH18J034860	6	10.07	C-HiC,Distance	119,172,48	chr18	34860200	34861063	GH18J034860	.	chr18	34493289	34493290	DTNA	+
chr18	34493289	34838986	DTNA/GH18J034837	4	6.05	C-HiC,Distance	119,172,48	chr18	34837476	34838986	GH18J034837	.	chr18	34493289	34493290	DTNA	+
chr18	34493289	34783834	DTNA/GH18J034783	4	5.73	C-HiC,Distance	119,172,48	chr18	34783400	34783834	GH18J034783	.	chr18	34493289	34493290	DTNA	+
chr18	34493289	34774706	DTNA/GH18J034772	5	9.52	C-HiC,Distance	119,172,48	chr18	34772259	34774706	GH18J034772	.	chr18	34493289	34493290	DTNA	+
chr18	34493289	34768988	DTNA/GH18J034767	4	6.66	C-HiC,Distance	119,172,48	chr18	34767015	34768988	GH18J034767	.	chr18	34493289	34493290	DTNA	+
chr18	34493289	34738806	DTNA/GH18J034738	4	4.98	eQTLs,Distance	119,172,48	chr18	34738600	34738806	GH18J034738	.	chr18	34493289	34493290	DTNA	+
chr18	34493289	34711789	DTNA/GH18J034706	678	1667.82	eQTLs,eRNA_co-expression,Distance	119,172,48	chr18	34706911	34711789	GH18J034706	.	chr18	34493289	34493290	DTNA	+
chr18	34493289	34662600	DTNA/GH18J034657	9	18.36	eQTLs,eRNA_co-expression,Distance	119,172,48	chr18	34657772	34662600	GH18J034657	.	chr18	34493289	34493290	DTNA	+
chr18	34947256	34976928	MAPRE2/GH18J034947	10	21.48	eQTLs,C-HiC,eRNA_co-expression,Distance	217,83,25	chr18	34947256	34948305	GH18J034947	.	chr18	34976927	34976928	MAPRE2	+
chr18	34956776	34976928	MAPRE2/GH18J034956	3	4.48	eQTLs,Distance	217,83,25	chr18	34956776	34958107	GH18J034956	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976051	35240718	ZNF397/GH18J034976	11	24.25	eRNA_co-expression,TF_co-expression	119,172,48	chr18	34976051	34979998	GH18J034976	.	chr18	35240717	35240718	ZNF397	+
chr18	34976051	34979998	MAPRE2/GH18J034976	570	1399.65	eRNA_co-expression,Distance	217,83,25	chr18	34976051	34979998	GH18J034976	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35138421	MAPRE2/GH18J035137	4	5.6	eQTLs,Distance	217,83,25	chr18	35137624	35138421	GH18J035137	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35132914	MAPRE2/GH18J035132	3	3.59	eQTLs,Distance	217,83,25	chr18	35131996	35132914	GH18J035132	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35123818	MAPRE2/GH18J035122	5	7.62	C-HiC,Distance	217,83,25	chr18	35122604	35123818	GH18J035122	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35119540	MAPRE2/GH18J035116	4	6.64	eQTLs,Distance	217,83,25	chr18	35116024	35119540	GH18J035116	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35092553	MAPRE2/GH18J035092	3	3.03	eRNA_co-expression,Distance	217,83,25	chr18	35092033	35092553	GH18J035092	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35085826	MAPRE2/GH18J035085	5	8.13	eQTLs,Distance	217,83,25	chr18	35085676	35085826	GH18J035085	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35077461	MAPRE2/GH18J035076	5	8.45	C-HiC,Distance	217,83,25	chr18	35076146	35077461	GH18J035076	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35074819	MAPRE2/GH18J035071	7	14.22	eQTLs,C-HiC,Distance	217,83,25	chr18	35071516	35074819	GH18J035071	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35052326	MAPRE2/GH18J035049	11	24.14	eQTLs,C-HiC,Distance	217,83,25	chr18	35048912	35052326	GH18J035049	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35047225	MAPRE2/GH18J035044	8	17.13	eQTLs,C-HiC,Distance	217,83,25	chr18	35044359	35047225	GH18J035044	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35044297	MAPRE2/GH18J035037	692	1700.84	eQTLs,C-HiC,eRNA_co-expression,Distance	217,83,25	chr18	35037695	35044297	GH18J035037	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35032896	MAPRE2/GH18J035028	6	12.09	eQTLs,eRNA_co-expression,Distance	217,83,25	chr18	35028518	35032896	GH18J035028	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35027439	MAPRE2/GH18J035024	8	16.91	eQTLs,C-HiC,Distance	217,83,25	chr18	35024680	35027439	GH18J035024	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	35001134	MAPRE2/GH18J034999	5	8.56	C-HiC,Distance	217,83,25	chr18	34999591	35001134	GH18J034999	.	chr18	34976927	34976928	MAPRE2	+
chr18	34976927	34998786	MAPRE2/GH18J034998	3	4.79	C-HiC,Distance	217,83,25	chr18	34998644	34998786	GH18J034998	.	chr18	34976927	34976928	MAPRE2	+
chr18	35240717	35346585	ZNF397/GH18J035343	17	38.44	C-HiC,eRNA_co-expression	119,172,48	chr18	35343192	35346585	GH18J035343	.	chr18	35240717	35240718	ZNF397	+
chr18	35240717	35291444	ZNF397/GH18J035289	36	85.09	C-HiC,TF_co-expression	119,172,48	chr18	35289143	35291444	GH18J035289	.	chr18	35240717	35240718	ZNF397	+
chr18	35266816	35290259	ZSCAN30/GH18J035266	7	12.98	C-HiC,Distance	217,83,25	chr18	35266816	35268626	GH18J035266	.	chr18	35290258	35290259	ZSCAN30	-
chr18	35289143	35291444	ZSCAN30/GH18J035289	561	1378.08	eQTLs,Distance	217,83,25	chr18	35289143	35291444	GH18J035289	.	chr18	35290258	35290259	ZSCAN30	-
chr18	35289143	35291444	ENSG00000268573/GH18J035289	584	1434.26	TF_co-expression,Distance	0,114,189	chr18	35289143	35291444	GH18J035289	.	chr18	35290200	35290201	ENSG00000268573	-
chr18	35343192	35377337	ZNF396/GH18J035343	22	49.89	eQTLs,C-HiC	77,190,238	chr18	35343192	35346585	GH18J035343	.	chr18	35377336	35377337	ZNF396	-
chr18	35343192	35346585	ZNF24/GH18J035343	686	1687.6	eQTLs,eRNA_co-expression,Distance	119,172,48	chr18	35343192	35346585	GH18J035343	.	chr18	35345481	35345482	ZNF24	-
chr18	35376399	35377926	ZNF396/GH18J035376	524	1286.8	eQTLs,Distance	77,190,238	chr18	35376399	35377926	GH18J035376	.	chr18	35377336	35377337	ZNF396	-
chr18	35455847	35497991	INO80C/GH18J035455	14	30.59	eQTLs,C-HiC,Distance	119,172,48	chr18	35455847	35465545	GH18J035455	.	chr18	35497990	35497991	INO80C	-
chr18	35455847	35467088	ENSG00000267583/GH18J035455	11	22.75	eQTLs,TF_co-expression,Distance	217,83,25	chr18	35455847	35465545	GH18J035455	.	chr18	35467087	35467088	ENSG00000267583	-
chr18	35468586	35497991	INO80C/GH18J035468	188	459.38	eQTLs,Distance	119,172,48	chr18	35468586	35468646	GH18J035468	.	chr18	35497990	35497991	INO80C	-
chr18	35475951	35497991	INO80C/GH18J035475	555	1364.85	eQTLs,eRNA_co-expression,Distance	119,172,48	chr18	35475951	35482999	GH18J035475	.	chr18	35497990	35497991	INO80C	-
chr18	35487896	35497991	INO80C/GH18J035487	4	5.84	eQTLs,Distance	119,172,48	chr18	35487896	35492256	GH18J035487	.	chr18	35497990	35497991	INO80C	-
chr18	35493773	35497991	INO80C/GH18J035493	4	6.21	eQTLs,Distance	119,172,48	chr18	35493773	35493940	GH18J035493	.	chr18	35497990	35497991	INO80C	-
chr18	35493945	35497991	INO80C/GH18J035494	4	5.45	eQTLs,Distance	119,172,48	chr18	35493945	35494760	GH18J035494	.	chr18	35497990	35497991	INO80C	-
chr18	35495481	35972083	C18orf21/GH18J035495	21	47.69	C-HiC,TF_co-expression	0,114,189	chr18	35495481	35498608	GH18J035495	.	chr18	35972082	35972083	C18orf21	+
chr18	35495481	35498608	INO80C/GH18J035495	628	1544.64	eQTLs,Distance	119,172,48	chr18	35495481	35498608	GH18J035495	.	chr18	35497990	35497991	INO80C	-
chr18	35497990	35516734	INO80C/GH18J035512	5	8.4	eQTLs,Distance	119,172,48	chr18	35512339	35516734	GH18J035512	.	chr18	35497990	35497991	INO80C	-
chr18	35497990	35509306	INO80C/GH18J035506	4	6.56	eQTLs,Distance	119,172,48	chr18	35506779	35509306	GH18J035506	.	chr18	35497990	35497991	INO80C	-
chr18	35497990	35502515	INO80C/GH18J035501	5	8.74	eQTLs,Distance	119,172,48	chr18	35501516	35502515	GH18J035501	.	chr18	35497990	35497991	INO80C	-
chr18	35501516	35581117	GALNT1/GH18J035501	6	11.36	C-HiC,Distance	77,190,238	chr18	35501516	35502515	GH18J035501	.	chr18	35581116	35581117	GALNT1	+
chr18	35512339	35581117	GALNT1/GH18J035512	9	18.95	C-HiC,eRNA_co-expression,Distance	77,190,238	chr18	35512339	35516734	GH18J035512	.	chr18	35581116	35581117	GALNT1	+
chr18	35581116	35636924	GALNT1/GH18J035633	6	10.81	eQTLs,C-HiC,Distance	77,190,238	chr18	35633531	35636924	GH18J035633	.	chr18	35581116	35581117	GALNT1	+
chr18	35581116	35620590	GALNT1/GH18J035613	9	19.27	eQTLs,C-HiC,Distance	77,190,238	chr18	35613104	35620590	GH18J035613	.	chr18	35581116	35581117	GALNT1	+
chr18	35967935	35973780	LOC105372066/GH18J035967	564	1386.18	eQTLs,Distance	237,177,32	chr18	35967935	35973780	GH18J035967	.	chr18	35972526	35972527	LOC105372066	-
chr18	35967935	35973780	C18orf21/GH18J035967	565	1387.47	eQTLs,Distance	0,114,189	chr18	35967935	35973780	GH18J035967	.	chr18	35972082	35972083	C18orf21	+
chr18	36065304	36068187	RPRD1A/GH18J036065	549	1349.7	eQTLs,Distance	126,47,142	chr18	36065304	36068187	GH18J036065	.	chr18	36067593	36067594	RPRD1A	-
chr18	36067593	36076732	RPRD1A/GH18J036075	7	13.98	eQTLs,Distance	126,47,142	chr18	36075477	36076732	GH18J036075	.	chr18	36067593	36067594	RPRD1A	-
chr18	36121477	36129444	ELP2/GH18J036121	4	6.11	eQTLs,Distance	119,172,48	chr18	36121477	36121627	GH18J036121	.	chr18	36129443	36129444	ELP2	+
chr18	36127933	36133133	ELP2/GH18J036127	654	1607.31	eQTLs,TF_co-expression,Distance	119,172,48	chr18	36127933	36133133	GH18J036127	.	chr18	36129443	36129444	ELP2	+
chr18	36129443	36181750	ELP2/GH18J036178	18	40.46	eQTLs,Distance	119,172,48	chr18	36178051	36181750	GH18J036178	.	chr18	36129443	36129444	ELP2	+
chr18	36129443	36177742	ELP2/GH18J036175	17	38.27	eQTLs,Distance	119,172,48	chr18	36175014	36177742	GH18J036175	.	chr18	36129443	36129444	ELP2	+
chr18	36129443	36159678	ELP2/GH18J036155	16	35.42	eQTLs,Distance	119,172,48	chr18	36155541	36159678	GH18J036155	.	chr18	36129443	36129444	ELP2	+
chr18	36129443	36154767	ELP2/GH18J036149	13	28.61	eQTLs,Distance	119,172,48	chr18	36149839	36154767	GH18J036149	.	chr18	36129443	36129444	ELP2	+
chr18	36149839	36187517	MOCOS/GH18J036149	9	17.95	eQTLs,C-HiC	0,114,189	chr18	36149839	36154767	GH18J036149	.	chr18	36187516	36187517	MOCOS	+
chr18	36186557	36189651	MOCOS/GH18J036186	587	1443.63	eQTLs,Distance	0,114,189	chr18	36186557	36189651	GH18J036186	.	chr18	36187516	36187517	MOCOS	+
chr18	36296383	36299000	FHOD3/GH18J036296	597	1467.4	eRNA_co-expression,Distance	77,190,238	chr18	36296383	36299000	GH18J036296	.	chr18	36297695	36297696	FHOD3	+
chr18	36297695	36582390	FHOD3/GH18J036578	2	1.76	eRNA_co-expression,Distance	77,190,238	chr18	36578566	36582390	GH18J036578	.	chr18	36297695	36297696	FHOD3	+
chr18	36297695	36527412	FHOD3/GH18J036527	2	0.79	eRNA_co-expression,Distance	77,190,238	chr18	36527200	36527412	GH18J036527	.	chr18	36297695	36297696	FHOD3	+
chr18	36297695	36467811	FHOD3/GH18J036468	2	1.13	eRNA_co-expression,Distance	77,190,238	chr18	36467694	36467811	GH18J036468	.	chr18	36297695	36297696	FHOD3	+
chr18	36297695	36403310	FHOD3/GH18J036402	3	4.3	eQTLs,Distance	77,190,238	chr18	36402175	36403310	GH18J036402	.	chr18	36297695	36297696	FHOD3	+
chr18	36297695	36399098	FHOD3/GH18J036398	2	2.27	eQTLs,Distance	77,190,238	chr18	36398282	36399098	GH18J036398	.	chr18	36297695	36297696	FHOD3	+
chr18	36297695	36394188	FHOD3/GH18J036390	5	8.73	eQTLs,C-HiC,Distance	77,190,238	chr18	36390711	36394188	GH18J036390	.	chr18	36297695	36297696	FHOD3	+
chr18	36297695	36368351	FHOD3/GH18J036366	3	4.16	eQTLs,Distance	77,190,238	chr18	36366562	36368351	GH18J036366	.	chr18	36297695	36297696	FHOD3	+
chr18	36297695	36365999	FHOD3/GH18J036365	5	9.64	eQTLs,Distance	77,190,238	chr18	36365189	36365999	GH18J036365	.	chr18	36297695	36297696	FHOD3	+
chr18	36297695	36329887	FHOD3/GH18J036329	4	6.36	C-HiC,Distance	77,190,238	chr18	36329837	36329887	GH18J036329	.	chr18	36297695	36297696	FHOD3	+
chr18	36297695	36322474	FHOD3/GH18J036321	4	6.03	C-HiC,Distance	77,190,238	chr18	36321144	36322474	GH18J036321	.	chr18	36297695	36297696	FHOD3	+
chr18	36827321	36830573	TPGS2/GH18J036827	553	1359.22	eQTLs,Distance	217,83,25	chr18	36827321	36830573	GH18J036827	.	chr18	36829392	36829393	TPGS2	-
chr18	36827321	36830573	KIAA1328/GH18J036827	552	1356.49	TF_co-expression,Distance	0,114,189	chr18	36827321	36830573	GH18J036827	.	chr18	36829105	36829106	KIAA1328	+
chr18	37420655	37566037	CELF4/GH18J037420	2	1.62	eRNA_co-expression,Distance	217,83,25	chr18	37420655	37422501	GH18J037420	.	chr18	37566036	37566037	CELF4	-
chr18	37429757	37566037	CELF4/GH18J037429	2	2.42	eRNA_co-expression,Distance	217,83,25	chr18	37429757	37430076	GH18J037429	.	chr18	37566036	37566037	CELF4	-
chr18	37449247	37566037	CELF4/GH18J037449	6	11.25	C-HiC,Distance	217,83,25	chr18	37449247	37454558	GH18J037449	.	chr18	37566036	37566037	CELF4	-
chr18	39798780	39800906	MIR924HG/GH18J039798	342	838.21	eQTLs,Distance	77,190,238	chr18	39798780	39800906	GH18J039798	.	chr18	39800317	39800318	MIR924HG	-
chr18	41937506	41955199	PIK3C3/GH18J041937	4	5.93	eQTLs,Distance	119,172,48	chr18	41937506	41941715	GH18J041937	.	chr18	41955198	41955199	PIK3C3	+
chr18	41954515	41956818	PIK3C3/GH18J041954	521	1279.39	eQTLs,Distance	119,172,48	chr18	41954515	41956818	GH18J041954	.	chr18	41955198	41955199	PIK3C3	+
chr18	41955198	42048966	PIK3C3/GH18J042047	4	4.97	eQTLs,Distance	119,172,48	chr18	42047124	42048966	GH18J042047	.	chr18	41955198	41955199	PIK3C3	+
chr18	42159282	42193489	LINC00907/GH18J042192	4	5.22	eQTLs,Distance	0,114,189	chr18	42192955	42193489	GH18J042192	.	chr18	42159282	42159283	LINC00907	+
chr18	44678515	44684247	SETBP1/GH18J044678	672	1653.06	eQTLs,eRNA_co-expression,Distance	0,114,189	chr18	44678515	44684247	GH18J044678	.	chr18	44680172	44680173	SETBP1	+
chr18	44680172	44944632	SETBP1/GH18J044942	3	3.59	eQTLs,Distance	0,114,189	chr18	44942796	44944632	GH18J044942	.	chr18	44680172	44680173	SETBP1	+
chr18	44680172	44794638	SETBP1/GH18J044789	7	13.38	C-HiC,Distance	0,114,189	chr18	44789285	44794638	GH18J044789	.	chr18	44680172	44680173	SETBP1	+
chr18	44680172	44782165	SETBP1/GH18J044782	4	6.42	C-HiC,Distance	0,114,189	chr18	44782015	44782165	GH18J044782	.	chr18	44680172	44680173	SETBP1	+
chr18	44680172	44780096	SETBP1/GH18J044778	4	6.94	C-HiC,Distance	0,114,189	chr18	44778632	44780096	GH18J044778	.	chr18	44680172	44680173	SETBP1	+
chr18	44680172	44746036	SETBP1/GH18J044741	12	24.94	eRNA_co-expression,TF_co-expression,Distance	0,114,189	chr18	44741070	44746036	GH18J044741	.	chr18	44680172	44680173	SETBP1	+
chr18	44680172	44734399	SETBP1/GH18J044729	6	12.08	C-HiC,Distance	0,114,189	chr18	44729118	44734399	GH18J044729	.	chr18	44680172	44680173	SETBP1	+
chr18	44680172	44727288	SETBP1/GH18J044723	10	20.35	C-HiC,eRNA_co-expression,Distance	0,114,189	chr18	44723197	44727288	GH18J044723	.	chr18	44680172	44680173	SETBP1	+
chr18	44680172	44716508	SETBP1/GH18J044714	2	2.21	eRNA_co-expression,Distance	0,114,189	chr18	44714815	44716508	GH18J044714	.	chr18	44680172	44680173	SETBP1	+
chr18	44680172	44701866	SETBP1/GH18J044699	11	24.2	eQTLs,C-HiC,Distance	0,114,189	chr18	44699560	44701866	GH18J044699	.	chr18	44680172	44680173	SETBP1	+
chr18	44680172	44697555	SETBP1/GH18J044696	6	11.51	eQTLs,Distance	0,114,189	chr18	44696515	44697555	GH18J044696	.	chr18	44680172	44680173	SETBP1	+
chr18	45449145	45483345	ENSG00000266988/GH18J045449	3	4.54	eQTLs,Distance	217,83,25	chr18	45449145	45450620	GH18J045449	.	chr18	45483344	45483345	ENSG00000266988	+
chr18	45665517	45687025	SLC14A1/GH18J045666	5	7.52	eQTLs,Distance	77,190,238	chr18	45665517	45667682	GH18J045666	.	chr18	45687024	45687025	SLC14A1	+
chr18	45683800	45687025	SLC14A1/GH18J045684	4	4.97	eQTLs,Distance	77,190,238	chr18	45683800	45685043	GH18J045684	.	chr18	45687024	45687025	SLC14A1	+
chr18	45685935	45689606	SLC14A1/GH18J045685	387	948.89	eQTLs,Distance	77,190,238	chr18	45685935	45689606	GH18J045685	.	chr18	45687024	45687025	SLC14A1	+
chr18	45687024	45772426	SLC14A1/GH18J045771	3	3.75	eQTLs,eRNA_co-expression	77,190,238	chr18	45771426	45772426	GH18J045771	.	chr18	45687024	45687025	SLC14A1	+
chr18	45687024	45724800	SLC14A1/GH18J045723	235	576.52	eQTLs,Distance	77,190,238	chr18	45723800	45724800	GH18J045723	.	chr18	45687024	45687025	SLC14A1	+
chr18	45687024	45691660	SLC14A1/GH18J045691	4	5.42	eQTLs,Distance	77,190,238	chr18	45691200	45691660	GH18J045691	.	chr18	45687024	45687025	SLC14A1	+
chr18	45792382	45967339	EPG5/GH18J045792	6	10.18	eQTLs,eRNA_co-expression	126,47,142	chr18	45792382	45794113	GH18J045792	.	chr18	45967338	45967339	EPG5	-
chr18	45801214	45967339	EPG5/GH18J045801	4	5.47	eQTLs,Distance	126,47,142	chr18	45801214	45804786	GH18J045801	.	chr18	45967338	45967339	EPG5	-
chr18	45805707	45967339	EPG5/GH18J045805	3	4.4	eQTLs,Distance	126,47,142	chr18	45805707	45807689	GH18J045805	.	chr18	45967338	45967339	EPG5	-
chr18	45825400	45967339	EPG5/GH18J045825	6	10.61	eQTLs,Distance	126,47,142	chr18	45825400	45826200	GH18J045825	.	chr18	45967338	45967339	EPG5	-
chr18	45825511	45838400	SIGLEC15/GH18J045833	4	6.33	eQTLs,Distance	237,177,32	chr18	45833668	45838400	GH18J045833	.	chr18	45825511	45825512	SIGLEC15	+
chr18	45826400	45967339	EPG5/GH18J045826	9	17.34	eQTLs,eRNA_co-expression,Distance	126,47,142	chr18	45826400	45830505	GH18J045826	.	chr18	45967338	45967339	EPG5	-
